dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,session_id,thrust,turn_rate
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
500.0,500000000.0,0.0,0.0,0,0,0.1,0.0,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
514.1984052872976,514198405.28729767,-13.495733280795804,0.0,0,0,0.2,-13.495733280795811,20260414-142232,0.0,0.0
